router,granularity,model,horizon_hours,training_time_sec,MAE,RMSE,sMAPE,R2,MSLE,P99_abs_error
elpaso,45min,hybrid_gru_lstm,12,1.1493887901306152,56249286.96713615,64496783.194262765,73.1246522987724,-0.142028681780475,3.15177585138232,128337300.47999999
elpaso,45min,hybrid_gru_lstm,24,1.1493887901306152,60327891.8685446,71670231.6132504,83.42670762076631,-0.2907366283873294,4.523872050493856,154140905.6
elpaso,45min,gru_only,1,0.7990446090698242,47157635.38028169,54297668.33353429,61.75775488071604,0.09983595504664877,1.4567958125809894,112039504.96
elpaso,45min,gru_only,6,0.7990446090698242,52097280.67605634,59449999.79610611,66.87911154730331,-0.013256172711643144,2.315333340647933,120730418.88
elpaso,45min,gru_only,12,0.7990446090698242,54813720.187793426,63263845.928782865,71.82507339935555,-0.09878338088955374,3.173964204270059,123671857.6
elpaso,45min,gru_only,24,0.7990446090698242,61478515.28638498,72113792.05532284,84.21400005343635,-0.3067625664191742,4.571700514046888,146992207.68
elpaso,45min,lstm_only,1,1.191488265991211,46233595.849765256,53392556.25530705,61.62484779270305,0.12959629886685264,1.3212959217493263,105336118.72
elpaso,45min,lstm_only,6,1.191488265991211,50747327.62441315,58475768.77964137,66.39816869228929,0.0196809919262928,2.189210871873466,123280160.64
elpaso,45min,lstm_only,12,1.191488265991211,55414759.13615023,64242224.438141,71.93642245248101,-0.13303165321356025,3.2212486862878054,125493541.76
elpaso,45min,lstm_only,24,1.191488265991211,60927981.27699531,71071716.4244721,84.00468088976406,-0.26926886429420427,4.574387594131167,143621900.79999998
elpaso,45min,nhits,1,0.17804288864135742,45521055.76995305,52866721.14843952,60.334754333658225,0.14665616965467743,1.155299736657338,105032855.67999999
elpaso,45min,nhits,6,0.17804288864135742,49437361.70892019,55867933.69748686,66.08839930359066,0.10516953530282969,2.072597768506534,112851937.27999999
elpaso,45min,nhits,12,0.17804288864135742,52035112.58215962,60344432.42069437,71.36275358561102,0.00028705477556423276,2.805741758788734,134688490.87999997
elpaso,45min,nhits,24,0.17804288864135742,63033500.3943662,72687672.94120753,85.21424151306694,-0.3276437318688932,4.661137194359281,144713429.76
elpaso,1H,hybrid_gru_lstm,1,1.0963001251220703,62241915.4,72426411.11053608,59.85815984719919,0.04487234566556786,1.4451198977963613,148443637.67999998
elpaso,1H,hybrid_gru_lstm,6,1.0963001251220703,71630276.25,82327634.89089847,65.5859917254842,-0.15483199402527292,2.3469261902959113,172667328.07999998
elpaso,1H,hybrid_gru_lstm,12,1.0963001251220703,72943784.6,83015192.94836216,71.44261455428686,-0.1204012486332966,2.9669575941498794,165542824.88
elpaso,1H,hybrid_gru_lstm,24,1.0963001251220703,66475751.25,79729431.83465143,77.86835822783276,0.06329109658378851,3.860151909897971,183194091.11999995
elpaso,1H,gru_only,1,0.5880947113037109,59416926.91875,69309356.90027912,57.913650088357706,0.1253159100119905,0.925549727459709,142134553.28
elpaso,1H,gru_only,6,0.5880947113037109,69163814.15,79518787.7453915,64.90400430000868,-0.07737533875532088,2.2109704518284365,174928890.96
elpaso,1H,gru_only,12,0.5880947113037109,73861802.6,85158292.47036944,71.93652023820177,-0.17899594193052049,2.8834466255322324,183551738.32
elpaso,1H,gru_only,24,0.5880947113037109,80826236.45,94935963.16394673,82.3209636078981,-0.3280940512088726,4.42636712144907,203914591.92
elpaso,1H,lstm_only,1,0.6822097301483154,60872713.928125,70278925.66775401,59.04690004567797,0.10067282530953325,1.0206189076124765,144422254.55999997
elpaso,1H,lstm_only,6,0.6822097301483154,65610753.55,75820428.49153002,63.72100795914412,0.02051001939771313,2.036519420834207,167824042.32
elpaso,1H,lstm_only,12,0.6822097301483154,73756555.5,86028696.68504341,71.07760002199936,-0.20322018188451008,2.9532439250000095,188184340.0
elpaso,1H,lstm_only,24,0.6822097301483154,89817990.05,105356737.77981052,84.7354974164491,-0.6356558807765726,4.786018253164484,210060895.84
elpaso,1H,nhits,1,0.1384446620941162,59930794.359472655,76733212.39515173,59.00211220937658,-0.07209741493938182,0.9192822139027564,169566560.72
elpaso,1H,nhits,6,0.1384446620941162,60019664.15,70430266.19375359,61.002740563420296,0.1548258829318616,1.8712003260735213,144568633.99999997
elpaso,1H,nhits,12,0.1384446620941162,66990864.7625,76819478.82084,69.9439681522699,0.04059686420800346,2.540981881388474,163762283.27999997
elpaso,1H,nhits,24,0.1384446620941162,86190164.45,98923552.51080626,84.06558505592146,-0.4420048402588592,4.7049805169757075,191648795.44
elpaso,2H,hybrid_gru_lstm,1,0.31369614601135254,105653033.18518518,125996316.65863661,52.298522787608306,0.10651867656649328,1.2434496620904836,270287110.40000015
elpaso,2H,hybrid_gru_lstm,6,0.31369614601135254,113033642.56790124,135611411.08099437,56.16381367864815,0.026129856953653885,1.8168848270545357,302532756.8000001
elpaso,2H,hybrid_gru_lstm,12,0.31369614601135254,121110483.85185185,146463639.03193438,61.648256451490845,-0.06474797630328766,2.639174835373801,311683681.6
elpaso,2H,hybrid_gru_lstm,24,0.31369614601135254,176588118.2222222,213345307.069038,79.37996911250511,-0.988372956725071,4.80302362393079,388736579.2
elpaso,2H,gru_only,1,0.430478572845459,112950896.09876543,127627033.24019065,54.992622714923996,0.083241114032785,1.253267853652421,229136601.6000002
elpaso,2H,gru_only,6,0.430478572845459,117113302.41975309,138990424.48076823,56.93194578386353,-0.023006384298118077,1.915009656113087,295666696.0000001
elpaso,2H,gru_only,12,0.430478572845459,132651975.4074074,157568657.54842344,65.19867208111457,-0.23232952113199157,2.6342711568734223,355400001.6
elpaso,2H,gru_only,24,0.430478572845459,128247132.83950618,166322552.11672568,71.4915316823329,-0.20846461995109622,3.7898261774458697,429256017.6
elpaso,2H,lstm_only,1,0.5323965549468994,108377475.45679012,131065671.35088791,53.73179788784047,0.0331753977639242,1.264631889288516,284319731.20000017
elpaso,2H,lstm_only,6,0.5323965549468994,111709577.38271604,134987649.2209483,55.725224304603906,0.03506813132774367,1.8078079135331013,304652622.40000004
elpaso,2H,lstm_only,12,0.5323965549468994,122901341.13580246,149460555.73501858,62.32567710552247,-0.10876719493409293,2.5878150129203843,333804206.40000004
elpaso,2H,lstm_only,24,0.5323965549468994,130437848.2962963,162992116.11690792,72.43532722821851,-0.16055267212629665,3.7790582665072248,362607120.0
elpaso,2H,nhits,1,0.08298134803771973,110081592.43209876,147207003.37997764,56.955330228195145,-0.21962614142465675,9.22031616393341,329376460.80000013
elpaso,2H,nhits,6,0.08298134803771973,103580896.8888889,127504653.85471307,53.17939122839388,0.13908424687030518,1.739841394889266,292648846.40000004
elpaso,2H,nhits,12,0.08298134803771973,110354338.40779321,138131566.86690643,60.61998892234182,0.05294967196656408,2.0286608599450875,321987867.20000005
elpaso,2H,nhits,24,0.08298134803771973,119051423.20987654,147058282.33858222,71.03019554243076,0.055263624353192764,3.5234694813204785,336711512.0
elpaso,4H,hybrid_gru_lstm,1,0.3176155090332031,165879533.85365853,209083429.60468006,44.5269572960855,0.14557260912204195,0.9999861364345688,500858364.80000013
elpaso,4H,hybrid_gru_lstm,6,0.3176155090332031,165879533.85365853,209083429.60468006,44.5269572960855,0.14557260912204195,0.9999861364345688,500858364.80000013
elpaso,4H,hybrid_gru_lstm,12,0.3176155090332031,203602563.31707317,264368561.93091238,54.43302881795371,-0.1343941282484895,2.1479741670455366,709793713.6
elpaso,4H,hybrid_gru_lstm,24,0.3176155090332031,269768874.9268293,355151673.0204922,68.98369321499908,-0.7437773054518633,3.9671608373086693,866323852.8000001
elpaso,4H,gru_only,1,0.20958662033081055,162572834.14634147,200372613.64315343,44.89184184021583,0.2152837283441177,0.9570585301940593,474633276.8
elpaso,4H,gru_only,6,0.20958662033081055,162572834.14634147,200372613.64315343,44.89184184021583,0.2152837283441177,0.9570585301940593,474633276.8
elpaso,4H,gru_only,12,0.20958662033081055,201043118.24390244,256054975.94702187,54.69584192051818,-0.06416946323152439,2.1069688124388146,680233406.4
elpaso,4H,gru_only,24,0.20958662033081055,294167953.9512195,374840007.66493607,71.32439796074004,-0.9424737906109952,4.172876313825199,851743795.2
elpaso,4H,lstm_only,1,0.2582416534423828,166908218.7317073,213237834.82268387,44.213753693278726,0.11128101014677871,1.0432237500572974,550346275.2000002
elpaso,4H,lstm_only,6,0.2582416534423828,166908218.7317073,213237834.82268387,44.213753693278726,0.11128101014677871,1.0432237500572974,550346275.2000002
elpaso,4H,lstm_only,12,0.2582416534423828,226016024.7804878,297118503.25272727,55.56843461192732,-0.4328599698681763,2.5109653442011597,735011979.2
elpaso,4H,lstm_only,24,0.2582416534423828,296058834.73170733,378224192.9383567,70.95871149952183,-0.9777067744994747,4.275357453655548,797908118.4000001
elpaso,4H,nhits,1,0.05189800262451172,166472799.80487806,200743537.6438359,45.2736468942537,0.21237575101258233,1.1432706569872162,406898865.6
elpaso,4H,nhits,6,0.05189800262451172,166472799.80487806,200743537.6438359,45.2736468942537,0.21237575101258233,1.1432706569872162,406898865.6
elpaso,4H,nhits,12,0.05189800262451172,196890268.29268292,244333368.07813668,54.15075996287526,0.03103092641009131,2.1529384138399186,627542102.4000001
elpaso,4H,nhits,24,0.05189800262451172,240904334.8292683,320107653.5809294,65.769800354396,-0.4166266495182511,3.9385775745996328,750060934.4000001
elpaso,6H,hybrid_gru_lstm,1,0.20476031303405762,186948769.71428576,284153693.6247113,36.53993898441581,0.08434478846545135,1.3278688974564559,831651377.0400001
elpaso,6H,hybrid_gru_lstm,6,0.20476031303405762,186948769.71428576,284153693.6247113,36.53993898441581,0.08434478846545135,1.3278688974564559,831651377.0400001
elpaso,6H,hybrid_gru_lstm,12,0.20476031303405762,300354516.5714286,420756664.9494184,48.75693931090134,-0.6867190624921067,2.4785990816030017,1084575426.8
elpaso,6H,hybrid_gru_lstm,24,0.20476031303405762,291219759.14285713,427918334.4911144,56.690556325441655,-0.37476484938558685,3.7179020601035626,991446400.0
elpaso,6H,gru_only,1,0.1408216953277588,207095107.42857143,314029638.9397005,36.89646291662187,-0.1183214112825055,1.632147238447354,849624712.5600001
elpaso,6H,gru_only,6,0.1408216953277588,207095107.42857143,314029638.9397005,36.89646291662187,-0.1183214112825055,1.632147238447354,849624712.5600001
elpaso,6H,gru_only,12,0.1408216953277588,268491322.28571427,390453707.1978593,45.973945288826876,-0.4525123919685954,2.4556602981283975,960112122.32
elpaso,6H,gru_only,24,0.1408216953277588,446524381.4285714,564574352.3868299,67.40402680335518,-1.3930342822629527,4.27960332036158,1108824063.36
elpaso,6H,lstm_only,1,0.3516983985900879,184894640.2857143,242273867.80149165,38.64819531915673,0.33436138909694135,0.9166493293127974,642843847.6
elpaso,6H,lstm_only,6,0.3516983985900879,184894640.2857143,242273867.80149165,38.64819531915673,0.33436138909694135,0.9166493293127974,642843847.6
elpaso,6H,lstm_only,12,0.3516983985900879,217557758.85714287,320239408.84208626,43.86722956416374,0.02291961300939105,1.9981529900783737,885116921.36
elpaso,6H,lstm_only,24,0.3516983985900879,269756219.71428573,410904319.8992682,55.34394089301037,-0.2676169694717623,3.5352885164486922,1038868508.0
elpaso,6H,nhits,1,0.05675315856933594,216839802.0,260199189.962981,44.849483334898004,0.23221921204908225,0.8395805018298504,563335324.48
elpaso,6H,nhits,6,0.05675315856933594,216839802.0,260199189.962981,44.849483334898004,0.23221921204908225,0.8395805018298504,563335324.48
elpaso,6H,nhits,12,0.05675315856933594,193281542.57142857,298987057.56430763,42.003758961283246,0.1483022042287686,1.6761825089671203,867018889.3600001
elpaso,6H,nhits,24,0.05675315856933594,399742216.85714287,512037434.8711859,65.73219275717405,-0.9683850448028493,3.905355753239551,1180753514.48
elpaso,12H,hybrid_gru_lstm,1,0.24267911911010742,633137368.0,822864461.2523105,48.30002008421259,-0.8762118131314338,2.246364097421365,2039480244.6399999
elpaso,12H,hybrid_gru_lstm,6,0.24267911911010742,633137368.0,822864461.2523105,48.30002008421259,-0.8762118131314338,2.246364097421365,2039480244.6399999
elpaso,12H,hybrid_gru_lstm,12,0.24267911911010742,633137368.0,822864461.2523105,48.30002008421259,-0.8762118131314338,2.246364097421365,2039480244.6399999
elpaso,12H,hybrid_gru_lstm,24,0.24267911911010742,824268852.8,1039908070.467053,63.048013450087716,-1.285916749624279,3.749015857680094,2247008595.9999995
elpaso,12H,gru_only,1,0.2568368911743164,510388403.73333335,680054368.5703933,45.09919578548766,-0.28148203955334594,1.8186696152658457,1720209983.0400002
elpaso,12H,gru_only,6,0.2568368911743164,510388403.73333335,680054368.5703933,45.09919578548766,-0.28148203955334594,1.8186696152658457,1720209983.0400002
elpaso,12H,gru_only,12,0.2568368911743164,510388403.73333335,680054368.5703933,45.09919578548766,-0.28148203955334594,1.8186696152658457,1720209983.0400002
elpaso,12H,gru_only,24,0.2568368911743164,752897435.2,964701438.1181722,61.31583448700889,-0.9672355520364397,3.514118834768417,2252167320.48
elpaso,12H,lstm_only,1,0.26937341690063477,724510936.0,903436383.3865079,51.69731438959923,-1.261624016377826,2.3777094682344315,2087729332.64
elpaso,12H,lstm_only,6,0.26937341690063477,724510936.0,903436383.3865079,51.69731438959923,-1.261624016377826,2.3777094682344315,2087729332.64
elpaso,12H,lstm_only,12,0.26937341690063477,724510936.0,903436383.3865079,51.69731438959923,-1.261624016377826,2.3777094682344315,2087729332.64
elpaso,12H,lstm_only,24,0.26937341690063477,1122227933.3333333,1310313545.6835096,72.54838764649797,-2.6292841651272942,4.170028431075446,2441587355.68
elpaso,12H,nhits,1,0.032712697982788086,349212630.93333334,580242328.0274998,37.06512564137393,0.06708072094568773,1.6802794445672589,1602715659.84
elpaso,12H,nhits,6,0.032712697982788086,349212630.93333334,580242328.0274998,37.06512564137393,0.06708072094568773,1.6802794445672589,1602715659.84
elpaso,12H,nhits,12,0.032712697982788086,349212630.93333334,580242328.0274998,37.06512564137393,0.06708072094568773,1.6802794445672589,1602715659.84
elpaso,12H,nhits,24,0.032712697982788086,577237970.6666666,830467286.1543995,54.42173631073833,-0.4578591643118235,3.2185556957824324,2238420151.2
elpaso,1D,hybrid_gru_lstm,1,0.3151371479034424,2316939020.0,2589071789.7626586,71.5503291734355,-3.2853566416239373,3.2229247587520833,4463222193.5199995
elpaso,1D,hybrid_gru_lstm,6,0.3151371479034424,2316939020.0,2589071789.7626586,71.5503291734355,-3.2853566416239373,3.2229247587520833,4463222193.5199995
elpaso,1D,hybrid_gru_lstm,12,0.3151371479034424,2316939020.0,2589071789.7626586,71.5503291734355,-3.2853566416239373,3.2229247587520833,4463222193.5199995
elpaso,1D,hybrid_gru_lstm,24,0.3151371479034424,2316939020.0,2589071789.7626586,71.5503291734355,-3.2853566416239373,3.2229247587520833,4463222193.5199995
elpaso,1D,gru_only,1,0.03908228874206543,3777505484.0,3978466291.737865,90.61929350835634,-9.118826543456441,3.9429043704784137,6280267513.2
elpaso,1D,gru_only,6,0.03908228874206543,3777505484.0,3978466291.737865,90.61929350835634,-9.118826543456441,3.9429043704784137,6280267513.2
elpaso,1D,gru_only,12,0.03908228874206543,3777505484.0,3978466291.737865,90.61929350835634,-9.118826543456441,3.9429043704784137,6280267513.2
elpaso,1D,gru_only,24,0.03908228874206543,3777505484.0,3978466291.737865,90.61929350835634,-9.118826543456441,3.9429043704784137,6280267513.2
elpaso,1D,lstm_only,1,0.33887672424316406,2128888492.0,2403663624.1735816,68.87285607763005,-2.6935685872555624,3.091859878050047,4104152848.24
elpaso,1D,lstm_only,6,0.33887672424316406,2128888492.0,2403663624.1735816,68.87285607763005,-2.6935685872555624,3.091859878050047,4104152848.24
elpaso,1D,lstm_only,12,0.33887672424316406,2128888492.0,2403663624.1735816,68.87285607763005,-2.6935685872555624,3.091859878050047,4104152848.24
elpaso,1D,lstm_only,24,0.33887672424316406,2128888492.0,2403663624.1735816,68.87285607763005,-2.6935685872555624,3.091859878050047,4104152848.24
elpaso,1D,nhits,1,0.030173063278198242,1227156204.0,1734054074.5810833,50.88476950623504,-0.9223128030820467,2.7717504184420276,3546990431.6
elpaso,1D,nhits,6,0.030173063278198242,1227156204.0,1734054074.5810833,50.88476950623504,-0.9223128030820467,2.7717504184420276,3546990431.6
elpaso,1D,nhits,12,0.030173063278198242,1227156204.0,1734054074.5810833,50.88476950623504,-0.9223128030820467,2.7717504184420276,3546990431.6
elpaso,1D,nhits,24,0.030173063278198242,1227156204.0,1734054074.5810833,50.88476950623504,-0.9223128030820467,2.7717504184420276,3546990431.6
boston,5min,hybrid_gru_lstm,1,80.19175958633423,3046720.4819457573,3832034.6894583623,145.17071741007916,-1.183805836679868,10.857670945379535,9301787.41
boston,5min,hybrid_gru_lstm,6,80.19175958633423,1889082.172078885,2879982.1690065283,148.3363791332449,-0.23200249699151843,4.63939206833062,12247222.575000001
boston,5min,hybrid_gru_lstm,12,80.19175958633423,2496667.8570581255,3368069.5184349734,148.64328190806785,-0.7649008513450504,6.67099297703662,9138282.440000003
boston,5min,hybrid_gru_lstm,24,80.19175958633423,2447415.638011566,3140453.1998609705,149.3343925528455,-0.8516381656357808,8.47521483920201,8275922.390000002
boston,5min,gru_only,1,47.14265727996826,2132668.947948234,3130168.4973141225,133.73266033491126,-0.45710413702589325,9.898745750975387,9031922.76
boston,5min,gru_only,6,47.14265727996826,2137339.274799822,3160672.8502879078,145.42259644873744,-0.48385369371440157,5.063470568031606,9966474.9
boston,5min,gru_only,12,47.14265727996826,1952516.8423042705,3014139.873320162,138.25957859873267,-0.4134648830329195,5.035183659041253,8547571.135000018
boston,5min,gru_only,24,47.14265727996826,1865596.8321841636,2944341.1723409914,135.43159767566536,-0.6276002062391681,6.3177202222143665,8201921.402500001
boston,5min,lstm_only,1,89.55311012268066,1850407.9849808626,2862301.996859566,131.4659592289936,-0.21838927033237243,12.447675764751189,9873062.835
boston,5min,lstm_only,6,89.55311012268066,2298236.3540172284,3590946.2274373784,140.13267063799054,-0.9153572677229564,6.7072513203830795,12440667.080000002
boston,5min,lstm_only,12,89.55311012268066,1965747.4980691748,3159062.2503498923,136.60651165601908,-0.5526536425684001,8.281102931391327,10896824.480000006
boston,5min,lstm_only,24,89.55311012268066,1605362.1933833582,2463077.2349883732,142.66295475903908,-0.1390099889430747,18.355628604979575,8624360.82
boston,5min,nhits,1,1.8538925647735596,4258396.671188047,5602265.153190667,158.69718222908114,-3.667480138860702,14.295791839569427,17386633.44000004
boston,5min,nhits,6,1.8538925647735596,2446493.0875164135,3601702.5991304037,156.397722076006,-0.9268490303915387,58.58820585691022,12628914.44
boston,5min,nhits,12,1.8538925647735596,4013318.230538256,5195536.694982575,161.7395987089278,-3.1997075760574925,20.942178145360312,15376596.860000012
boston,5min,nhits,24,1.8538925647735596,4830205.962373962,5929191.637313698,170.64275040901282,-5.600281326369836,13.341234496198988,15870774.420000007
boston,15min,hybrid_gru_lstm,1,10.543642282485962,4420702.512411348,6822647.981830926,115.85139533753012,-0.34078698630222215,2.966063219311499,21661783.44
boston,15min,hybrid_gru_lstm,6,10.543642282485962,5490373.542553191,7887023.72829069,130.86774802318473,-0.7868971747672533,3.84074023973309,25295756.68125
boston,15min,hybrid_gru_lstm,12,10.543642282485962,5142279.523049645,7832223.837513238,123.88724171325116,-0.8045201096636148,3.9563906545973535,29165355.34
boston,15min,hybrid_gru_lstm,24,10.543642282485962,4033858.1123116133,6629870.567505946,127.98406910252653,-0.5045413555564724,10.660001924185286,24491631.82
boston,15min,gru_only,1,9.56114387512207,4498090.798090508,7717916.424070512,107.84278216744434,-0.715749971552518,13.79997424346095,25582432.179999996
boston,15min,gru_only,6,9.56114387512207,5130141.609040822,7946806.600759341,123.49713617249569,-0.8140888542567188,11.944553914773723,25183120.14
boston,15min,gru_only,12,9.56114387512207,4728057.220301419,7579594.180233663,118.85368647840858,-0.6899873434562749,3.501557164989851,25637155.34
boston,15min,gru_only,24,9.56114387512207,4597018.529698581,6913740.842982152,133.6201924948101,-0.6361390964041336,5.041570715214548,24206307.1
boston,15min,lstm_only,1,10.532126188278198,5128328.337765957,8095062.1626038235,119.11056110788891,-0.8875316118304768,3.1108097766704987,25368032.7
boston,15min,lstm_only,6,10.532126188278198,5466409.2189716315,8247599.397420689,126.81200170656233,-0.954017207113647,3.520706568600053,25334215.3
boston,15min,lstm_only,12,10.532126188278198,4782136.002216312,7570064.951807021,122.80005497511193,-0.685740637964944,3.5415324632651672,26949662.48
boston,15min,lstm_only,24,10.532126188278198,4802501.972794769,7924686.718759542,131.44263737249227,-1.1496028788085435,6.9156669047292985,27602355.94
boston,15min,nhits,1,0.7556869983673096,6284175.487089982,8868852.785324104,131.84249805888834,-1.2656287640882211,14.299033409430768,28465347.119999994
boston,15min,nhits,6,0.7556869983673096,8126285.484485815,11156680.021678401,139.1374460567779,-2.57555302013549,9.739868415959396,33224760.08
boston,15min,nhits,12,0.7556869983673096,7916101.598623722,10123063.984279567,146.08363672731147,-2.014501529721214,22.44255339096501,30370783.48
boston,15min,nhits,24,0.7556869983673096,8702143.662010679,10923329.272707373,155.32836596832408,-3.0841725338627466,9.864223601780433,32320436.8
boston,30min,hybrid_gru_lstm,1,2.908134937286377,10866098.154049296,17005936.068983477,111.21096518189688,-1.3903745468808184,2.649747426616782,53154740.240000024
boston,30min,hybrid_gru_lstm,6,2.908134937286377,11012005.35915493,15747168.793338148,127.90370154916195,-1.0428458109947845,3.544975029747934,54032735.2
boston,30min,hybrid_gru_lstm,12,2.908134937286377,12755774.804577464,18113308.784783304,124.49453384583495,-1.762440044901516,3.778460286048836,52274761.04000001
boston,30min,hybrid_gru_lstm,24,2.908134937286377,10501797.096830986,16763111.169981413,124.56773541780173,-1.7121068145539136,4.779556947993809,49742708.400000006
boston,30min,gru_only,1,2.698255777359009,8832909.977160817,15051629.044237647,110.6819619881372,-0.8725433659535202,23.55506476168008,48620559.52000001
boston,30min,gru_only,6,2.698255777359009,10275254.126760563,15902832.791790582,119.04584927526317,-1.0834333333481747,2.8471767740145,55559163.92
boston,30min,gru_only,12,2.698255777359009,8378456.860035211,13533994.264501449,106.10633989636615,-0.5422303861602613,2.5960734082580403,48355782.32000001
boston,30min,gru_only,24,2.698255777359009,9538666.044234155,14599499.664414437,130.47886381255984,-1.057185641671571,21.550259151236034,46909715.16000001
boston,30min,lstm_only,1,2.3934295177459717,9571263.516725352,15135856.817570338,113.51510336628972,-0.8935592244673658,2.485847846779162,50783437.560000025
boston,30min,lstm_only,6,2.3934295177459717,9016584.704225352,14433553.797250904,108.62762093452825,-0.7162366559160853,2.424371137448774,51665085.64
boston,30min,lstm_only,12,2.3934295177459717,9243707.529709507,14763942.16941954,106.54401072653785,-0.8352783871500702,2.6637393956632684,51348166.44000001
boston,30min,lstm_only,24,2.3934295177459717,9341576.81183979,15273300.866144232,112.74966568801847,-1.251455426765737,4.26044438831647,49803242.84
boston,30min,nhits,1,0.40155792236328125,12722602.91109155,16496902.974830166,132.61389451321457,-1.249415647263969,4.166434911897487,49024212.92000002
boston,30min,nhits,6,0.40155792236328125,10791091.326144366,14946433.106736457,120.23621293507026,-0.840372556701618,4.844407483574107,44004404.24
boston,30min,nhits,12,0.40155792236328125,14590393.20774648,16919539.434199728,142.25600161132397,-1.4103180518340968,5.602157961480184,44397983.2
boston,30min,nhits,24,0.40155792236328125,12982161.683098592,15593213.826073717,147.13926523049818,-1.3467607080111668,6.922964707859719,45496544.60000001
boston,45min,hybrid_gru_lstm,1,1.5260162353515625,15766082.431578947,24880635.357680332,100.17301582799765,-1.9700412651499595,2.1325764487915446,68733222.72
boston,45min,hybrid_gru_lstm,6,1.5260162353515625,14554194.015789473,20174428.821155023,120.10596993408046,-0.9462550087028765,2.7159214597979475,59630831.36000003
boston,45min,hybrid_gru_lstm,12,1.5260162353515625,15192678.913157895,22033688.10668251,111.97213997421258,-1.4368749626480009,2.61477227129626,60704311.36000001
boston,45min,hybrid_gru_lstm,24,1.5260162353515625,15389806.565037455,23809998.438699704,126.77037598983512,-2.454118132996714,7.896746777974751,73598108.48000002
boston,45min,gru_only,1,1.391460657119751,10883922.97006579,19474515.177842166,98.1489802703017,-0.8195871442947924,25.520859668220687,59560234.56000001
boston,45min,gru_only,6,1.391460657119751,15616985.905180922,21219054.647119507,121.64396873115322,-1.1530261772643606,5.031520473792876,62399893.60000002
boston,45min,gru_only,12,1.391460657119751,13926778.527631579,20113172.29733397,104.51974517416846,-1.0305795058535936,2.3479138358670073,54091019.20000001
boston,45min,gru_only,24,1.391460657119751,11997629.959375,19527823.628663708,119.63725499276723,-1.3234115325838771,26.93878746869706,67282589.44000001
boston,45min,lstm_only,1,1.5195212364196777,12594218.334210526,21069088.120899953,93.38187343413895,-1.1297617830086955,1.818672739888048,72084010.56000002
boston,45min,lstm_only,6,1.5195212364196777,13745398.131578946,20535095.048982557,112.93931907835963,-1.016464972359862,2.361258960889351,67342840.80000001
boston,45min,lstm_only,12,1.5195212364196777,15876072.468421053,22161008.215724498,117.27161542646047,-1.4651189498917536,2.9017746068198873,65715913.92
boston,45min,lstm_only,24,1.5195212364196777,14988092.697286185,23472963.074568335,122.65113771090842,-2.357022746340851,10.246375530652859,61149380.80000005
boston,45min,nhits,1,0.3112771511077881,17438635.57894737,21625745.347366143,126.077916306639,-1.2437874774528663,3.8080554318174307,71983210.88000001
boston,45min,nhits,6,0.3112771511077881,14699568.263157895,17879643.564691037,124.21898524418631,-0.5286742889378511,3.5704105454853745,50529467.68
boston,45min,nhits,12,0.3112771511077881,15761765.057894737,18747445.946303323,128.04542967116384,-0.7641807174290682,3.9748757012755553,49195181.120000005
boston,45min,nhits,24,0.3112771511077881,13821892.226315789,17527380.327330273,130.91867077571573,-0.8717699636068925,5.010916271233392,59119403.440000005
boston,1H,hybrid_gru_lstm,1,0.9562692642211914,15680473.607638888,27216478.424593035,82.7690950643595,-1.4194154692582406,10.059433371468005,78062220.16000003
boston,1H,hybrid_gru_lstm,6,0.9562692642211914,16794383.864583332,25019570.467570476,101.45439858634613,-1.038125891683384,1.8731355527515805,74321904.88000016
boston,1H,hybrid_gru_lstm,12,0.9562692642211914,21385433.555555556,27757745.37984465,115.10753326782353,-1.6916093858286367,2.982176418278529,73869078.80000001
boston,1H,hybrid_gru_lstm,24,0.9562692642211914,16477092.269965278,25804883.513735335,106.22052862171611,-1.7483487142928507,4.200441209431144,74091741.2800001
boston,1H,gru_only,1,0.8832058906555176,14818946.282769097,26416733.82835433,93.50376682671289,-1.2793175403149135,38.76624861118593,77080775.20000009
boston,1H,gru_only,6,0.8832058906555176,20624727.166666668,27152986.75151431,118.82149005792542,-1.4005265991378968,2.8089407021280026,78368043.60000013
boston,1H,gru_only,12,0.8832058906555176,18688546.078125,26709835.70309179,94.19252789225028,-1.492218364441508,1.996837710172258,66565300.72000003
boston,1H,gru_only,24,0.8832058906555176,14806088.963541666,24322684.21579906,96.72364728038103,-1.4416928561703726,3.8446954848993866,76890151.36000003
boston,1H,lstm_only,1,0.9637138843536377,17484948.149305556,28666024.46136942,93.20395520799329,-1.6839939108340176,5.041206504825869,87185713.44000001
boston,1H,lstm_only,6,0.9637138843536377,17730296.118055556,24403965.32324973,113.01767738005839,-0.9390638306670331,2.316349372562303,68356610.72000016
boston,1H,lstm_only,12,0.9637138843536377,20259050.152777776,27828750.614823665,112.64276147263188,-1.7053974509504557,2.52510394357624,77369272.56
boston,1H,lstm_only,24,0.9637138843536377,21458812.006944444,30567442.96333593,122.52321855689223,-2.8564370880211616,5.269301628377046,79705687.76000012
boston,1H,nhits,1,0.2503483295440674,14732876.3125,19976927.754027996,107.01246197605616,-0.3034788535452151,2.4627526779871594,69104629.52000003
boston,1H,nhits,6,0.2503483295440674,20642378.972222224,24670724.797519743,122.83617133997613,-0.9816872931048362,3.592601884609281,63323360.48000003
boston,1H,nhits,12,0.2503483295440674,20738611.805555556,23246529.84688591,127.30302467126533,-0.8878171326593409,3.984594261714234,56451661.280000016
